Source,Target,Weight,Type
user_313048,user_369994,1,Undirected
user_313048,user_232255,1,Undirected
user_55401,user_107476,1,Undirected
user_55401,user_249512,1,Undirected
user_227679,user_434266,1,Undirected
user_227679,user_122046,1,Undirected
user_308707,user_238760,1,Undirected
user_308707,user_89772,1,Undirected
user_308707,user_5419,1,Undirected
user_308707,user_151788,1,Undirected
user_216456,user_188296,1,Undirected
user_318579,user_41720,1,Undirected
user_444692,user_318010,1,Undirected
user_248608,user_324093,1,Undirected
user_248608,user_17348,1,Undirected
user_107476,user_249512,1,Undirected
user_238760,user_89772,1,Undirected
user_238760,user_5419,1,Undirected
user_238760,user_151788,1,Undirected
user_251010,user_40610,1,Undirected
user_342260,user_365032,1,Undirected
user_342260,user_208246,1,Undirected
user_422771,user_70654,1,Undirected
user_422771,user_225763,1,Undirected
user_365032,user_208246,1,Undirected
user_235543,user_316139,1,Undirected
user_235543,user_366725,1,Undirected
user_235543,user_478000,1,Undirected
user_235543,user_201431,1,Undirected
user_70654,user_225763,1,Undirected
user_248348,user_250825,1,Undirected
user_427275,user_125778,1,Undirected
user_316139,user_366725,1,Undirected
user_316139,user_478000,1,Undirected
user_316139,user_201431,1,Undirected
user_366725,user_478000,1,Undirected
user_366725,user_201431,1,Undirected
user_478000,user_201431,1,Undirected
user_151811,user_161159,1,Undirected
user_151811,user_304409,1,Undirected
user_151811,user_62844,1,Undirected
user_194281,user_246569,1,Undirected
user_161159,user_304409,1,Undirected
user_161159,user_62844,1,Undirected
user_373902,user_141939,1,Undirected
user_424390,user_157453,1,Undirected
user_424390,user_198018,1,Undirected
user_424390,user_226978,1,Undirected
user_141939,user_219346,1,Undirected
user_141939,user_268846,1,Undirected
user_141939,user_347407,1,Undirected
user_141939,user_188668,1,Undirected
user_141939,user_41873,1,Undirected
user_141939,user_253485,1,Undirected
user_141939,user_43782,1,Undirected
user_141939,user_130028,1,Undirected
user_141939,user_102483,1,Undirected
user_141939,user_358344,1,Undirected
user_141939,user_34263,1,Undirected
user_141939,user_370246,1,Undirected
user_141939,user_443286,1,Undirected
user_141939,user_361185,1,Undirected
user_141939,user_25291,1,Undirected
user_141939,user_467319,1,Undirected
user_20661,user_327945,1,Undirected
user_20661,user_38895,1,Undirected
user_304409,user_62844,1,Undirected
user_282627,user_61803,1,Undirected
user_200335,user_3339,1,Undirected
user_200335,user_399008,1,Undirected
user_3339,user_399008,1,Undirected
user_276468,user_283612,1,Undirected
user_277338,user_363491,1,Undirected
user_277338,user_208116,1,Undirected
user_277338,user_433830,1,Undirected
user_277338,user_284305,1,Undirected
user_277338,user_177863,1,Undirected
user_317024,user_421674,1,Undirected
user_139604,user_32562,1,Undirected
user_139604,user_95137,1,Undirected
user_296107,user_192250,1,Undirected
user_256202,user_119750,1,Undirected
user_256202,user_127968,1,Undirected
user_119750,user_127968,1,Undirected
user_127968,user_474660,1,Undirected
user_66037,user_7323,1,Undirected
user_66037,user_145806,1,Undirected
user_120581,user_393407,1,Undirected
user_398736,user_172604,1,Undirected
user_110699,user_87655,1,Undirected
user_110699,user_20811,1,Undirected
user_101130,user_375177,1,Undirected
user_101130,user_190201,1,Undirected
user_101130,user_201413,1,Undirected
user_101130,user_394871,1,Undirected
user_101130,user_374211,1,Undirected
user_101130,user_339518,1,Undirected
user_101130,user_186754,1,Undirected
user_101130,user_484921,1,Undirected
user_87655,user_20811,1,Undirected
user_140831,user_6109,1,Undirected
user_499124,user_185952,1,Undirected
user_499124,user_491334,1,Undirected
user_499124,user_425503,1,Undirected
user_499124,user_174094,1,Undirected
user_129468,user_265747,1,Undirected
user_427970,user_198344,1,Undirected
user_391271,user_237444,1,Undirected
user_391271,user_307561,1,Undirected
user_10440,user_202015,1,Undirected
user_10440,user_37115,1,Undirected
user_10440,user_359170,1,Undirected
user_96196,user_365097,1,Undirected
user_96196,user_186602,1,Undirected
user_202015,user_37115,1,Undirected
user_343006,user_19588,1,Undirected
user_343006,user_30045,1,Undirected
user_343006,user_36589,1,Undirected
user_237444,user_307561,1,Undirected
user_2470,user_467227,1,Undirected
user_2470,user_271910,1,Undirected
user_2470,user_213622,1,Undirected
user_328318,user_39319,1,Undirected
user_328318,user_208060,1,Undirected
user_441860,user_106126,1,Undirected
user_358860,user_291234,1,Undirected
user_358860,user_409544,1,Undirected
user_358860,user_132806,1,Undirected
user_358860,user_188102,1,Undirected
user_358860,user_49241,1,Undirected
user_467227,user_271910,1,Undirected
user_467227,user_213622,1,Undirected
user_482730,user_444500,1,Undirected
user_482730,user_46935,1,Undirected
user_482730,user_208709,1,Undirected
user_137033,user_184675,1,Undirected
user_469551,user_255438,1,Undirected
user_113581,user_353737,1,Undirected
user_113581,user_230411,1,Undirected
user_103820,user_152615,1,Undirected
user_201615,user_179928,1,Undirected
user_353737,user_230411,1,Undirected
user_353737,user_351667,1,Undirected
user_97085,user_402702,1,Undirected
user_477344,user_213504,1,Undirected
user_477344,user_191158,1,Undirected
user_47533,user_280048,1,Undirected
user_171325,user_100462,1,Undirected
user_213504,user_191158,1,Undirected
user_213504,user_96156,1,Undirected
user_437178,user_382766,1,Undirected
user_444500,user_46935,1,Undirected
user_444500,user_208709,1,Undirected
user_62239,user_459403,1,Undirected
user_62239,user_229031,1,Undirected
user_62239,user_333336,1,Undirected
user_62239,user_419958,1,Undirected
user_286282,user_135806,1,Undirected
user_286282,user_338803,1,Undirected
user_286282,user_118845,1,Undirected
user_286282,user_183832,1,Undirected
user_465644,user_445602,1,Undirected
user_465644,user_321825,1,Undirected
user_465644,user_42555,1,Undirected
user_57518,user_123676,1,Undirected
user_57518,user_409516,1,Undirected
user_57518,user_457195,1,Undirected
user_123676,user_409516,1,Undirected
user_123676,user_457195,1,Undirected
user_106640,user_262137,1,Undirected
user_106640,user_295517,1,Undirected
user_445602,user_321825,1,Undirected
user_445602,user_42555,1,Undirected
user_50840,user_381415,1,Undirected
user_50840,user_9869,1,Undirected
user_487187,user_118425,1,Undirected
user_487187,user_134935,1,Undirected
user_262137,user_295517,1,Undirected
user_409516,user_457195,1,Undirected
user_202827,user_241151,1,Undirected
user_202827,user_227770,1,Undirected
user_202827,user_230327,1,Undirected
user_118425,user_134935,1,Undirected
user_321825,user_42555,1,Undirected
user_201044,user_205398,1,Undirected
user_201044,user_395124,1,Undirected
user_201044,user_85509,1,Undirected
user_201044,user_391365,1,Undirected
user_447903,user_367720,1,Undirected
user_447903,user_156343,1,Undirected
user_447903,user_257319,1,Undirected
user_447903,user_362025,1,Undirected
user_447903,user_355378,1,Undirected
user_176367,user_420798,1,Undirected
user_176367,user_336784,1,Undirected
user_176367,user_429946,1,Undirected
user_56359,user_403614,1,Undirected
user_56359,user_411995,1,Undirected
user_103409,user_52863,1,Undirected
user_103409,user_384156,1,Undirected
user_103409,user_493821,1,Undirected
user_45483,user_332547,1,Undirected
user_45483,user_77052,1,Undirected
user_205398,user_395124,1,Undirected
user_205398,user_85509,1,Undirected
user_205398,user_391365,1,Undirected
user_433820,user_419284,1,Undirected
user_433820,user_13063,1,Undirected
user_252142,user_179597,1,Undirected
user_252142,user_48954,1,Undirected
user_252142,user_162551,1,Undirected
user_252142,user_6901,1,Undirected
user_419284,user_13063,1,Undirected
user_320764,user_268026,1,Undirected
user_320764,user_164813,1,Undirected
user_27768,user_432285,1,Undirected
user_27768,user_355395,1,Undirected
user_469318,user_166160,1,Undirected
user_469318,user_127462,1,Undirected
user_432285,user_355395,1,Undirected
user_268026,user_164813,1,Undirected
user_367720,user_156343,1,Undirected
user_367720,user_257319,1,Undirected
user_367720,user_362025,1,Undirected
user_403614,user_411995,1,Undirected
user_179597,user_319178,1,Undirected
user_179597,user_48954,1,Undirected
user_332547,user_77052,1,Undirected
user_356423,user_263205,1,Undirected
user_156343,user_257319,1,Undirected
user_156343,user_362025,1,Undirected
user_395124,user_85509,1,Undirected
user_395124,user_391365,1,Undirected
user_78596,user_205553,1,Undirected
user_78596,user_87308,1,Undirected
user_257319,user_362025,1,Undirected
user_166160,user_127462,1,Undirected
user_85509,user_391365,1,Undirected
user_268135,user_447656,1,Undirected
user_367177,user_241594,1,Undirected
user_367177,user_107613,1,Undirected
user_226293,user_65251,1,Undirected
user_226293,user_297517,1,Undirected
user_226293,user_465843,1,Undirected
user_226293,user_191359,1,Undirected
user_106178,user_393194,1,Undirected
user_264991,user_366787,1,Undirected
user_264991,user_163097,1,Undirected
user_495576,user_149274,1,Undirected
user_18832,user_208043,1,Undirected
user_65251,user_297517,1,Undirected
user_65251,user_465843,1,Undirected
user_65251,user_191359,1,Undirected
user_106471,user_101349,1,Undirected
user_366787,user_163097,1,Undirected
user_310347,user_31105,1,Undirected
user_310347,user_161894,1,Undirected
user_289033,user_492401,1,Undirected
user_289033,user_370075,1,Undirected
user_289033,user_114842,1,Undirected
user_289033,user_86254,1,Undirected
user_241594,user_107613,1,Undirected
user_112636,user_250462,1,Undirected
user_112636,user_475973,1,Undirected
user_112636,user_332091,1,Undirected
user_32018,user_119511,1,Undirected
user_372104,user_257361,1,Undirected
user_372104,user_265921,1,Undirected
user_492401,user_370075,1,Undirected
user_492401,user_114842,1,Undirected
user_492401,user_86254,1,Undirected
user_492401,user_19692,1,Undirected
user_370075,user_114842,1,Undirected
user_370075,user_86254,1,Undirected
user_297517,user_465843,1,Undirected
user_297517,user_191359,1,Undirected
user_402549,user_23658,1,Undirected
user_261515,user_34501,1,Undirected
user_261515,user_340239,1,Undirected
user_261515,user_379594,1,Undirected
user_257361,user_265921,1,Undirected
user_319756,user_306659,1,Undirected
user_319756,user_28435,1,Undirected
user_9462,user_351071,1,Undirected
user_235750,user_387552,1,Undirected
user_235750,user_52720,1,Undirected
user_235750,user_492900,1,Undirected
user_397573,user_13102,1,Undirected
user_397573,user_197862,1,Undirected
user_397573,user_410400,1,Undirected
user_322452,user_138159,1,Undirected
user_316558,user_18788,1,Undirected
user_316558,user_333902,1,Undirected
user_60097,user_283666,1,Undirected
user_60097,user_73376,1,Undirected
user_60097,user_398866,1,Undirected
user_13102,user_197862,1,Undirected
user_13102,user_410400,1,Undirected
user_433830,user_284305,1,Undirected
user_433830,user_177863,1,Undirected
user_49030,user_224223,1,Undirected
user_128307,user_317476,1,Undirected
user_128307,user_11943,1,Undirected
user_128307,user_81736,1,Undirected
user_128307,user_166319,1,Undirected
user_387552,user_52720,1,Undirected
user_387552,user_492900,1,Undirected
user_283666,user_73376,1,Undirected
user_283666,user_398866,1,Undirected
user_456030,user_410514,1,Undirected
user_456030,user_59020,1,Undirected
user_284305,user_177863,1,Undirected
user_152538,user_71359,1,Undirected
user_152538,user_465589,1,Undirected
user_173945,user_215520,1,Undirected
user_270719,user_61675,1,Undirected
user_197862,user_410400,1,Undirected
user_18788,user_333902,1,Undirected
user_71359,user_465589,1,Undirected
user_218437,user_267980,1,Undirected
user_218437,user_123966,1,Undirected
user_317476,user_11943,1,Undirected
user_410514,user_59020,1,Undirected
user_410514,user_316457,1,Undirected
user_410514,user_442070,1,Undirected
user_410514,user_237514,1,Undirected
user_410514,user_44036,1,Undirected
user_295789,user_50457,1,Undirected
user_88515,user_363515,1,Undirected
user_279137,user_376688,1,Undirected
user_279137,user_356623,1,Undirected
user_279137,user_48640,1,Undirected
user_279137,user_159761,1,Undirected
user_279137,user_66382,1,Undirected
user_88388,user_269735,1,Undirected
user_88388,user_220549,1,Undirected
user_88388,user_359854,1,Undirected
user_88388,user_348446,1,Undirected
user_88388,user_304232,1,Undirected
user_146195,user_104273,1,Undirected
user_146195,user_460268,1,Undirected
user_384031,user_489107,1,Undirected
user_269735,user_220549,1,Undirected
user_269735,user_359854,1,Undirected
user_269735,user_348446,1,Undirected
user_269735,user_304232,1,Undirected
user_23042,user_269822,1,Undirected
user_211187,user_261055,1,Undirected
user_211187,user_406518,1,Undirected
user_211187,user_474318,1,Undirected
user_376688,user_356623,1,Undirected
user_376688,user_48640,1,Undirected
user_376688,user_159761,1,Undirected
user_376688,user_66382,1,Undirected
user_461597,user_386548,1,Undirected
user_461597,user_199474,1,Undirected
user_220549,user_359854,1,Undirected
user_220549,user_348446,1,Undirected
user_220549,user_304232,1,Undirected
user_127048,user_217314,1,Undirected
user_127048,user_226245,1,Undirected
user_356623,user_48640,1,Undirected
user_356623,user_159761,1,Undirected
user_356623,user_66382,1,Undirected
user_322096,user_23839,1,Undirected
user_322096,user_123724,1,Undirected
user_322096,user_72503,1,Undirected
user_322096,user_381210,1,Undirected
user_23839,user_123724,1,Undirected
user_23839,user_72503,1,Undirected
user_23839,user_381210,1,Undirected
user_104273,user_460268,1,Undirected
user_386548,user_199474,1,Undirected
user_48640,user_159761,1,Undirected
user_48640,user_66382,1,Undirected
user_313666,user_218360,1,Undirected
user_217314,user_226245,1,Undirected
user_217314,user_377814,1,Undirected
user_14062,user_492868,1,Undirected
user_14062,user_289521,1,Undirected
user_14062,user_240440,1,Undirected
user_92163,user_102032,1,Undirected
user_92163,user_96401,1,Undirected
user_92163,user_50794,1,Undirected
user_462342,user_358310,1,Undirected
user_325069,user_318668,1,Undirected
user_101480,user_404640,1,Undirected
user_101480,user_268688,1,Undirected
user_297745,user_315125,1,Undirected
user_158736,user_324829,1,Undirected
user_158736,user_349998,1,Undirected
user_158736,user_172446,1,Undirected
user_158736,user_261277,1,Undirected
user_158736,user_41154,1,Undirected
user_158736,user_210034,1,Undirected
user_158736,user_447709,1,Undirected
user_158736,user_147345,1,Undirected
user_460666,user_410053,1,Undirected
user_163010,user_300302,1,Undirected
user_324829,user_349998,1,Undirected
user_324829,user_172446,1,Undirected
user_324829,user_297277,1,Undirected
user_324829,user_12222,1,Undirected
user_324829,user_50225,1,Undirected
user_324829,user_18124,1,Undirected
user_324829,user_81121,1,Undirected
user_324829,user_74653,1,Undirected
user_164613,user_301762,1,Undirected
user_164613,user_411138,1,Undirected
